member_id,sr_no,state_raw,mp_name_raw,constituency_raw,allocated_amount,allocated_amount_raw,state,mp_name,mp_name_clean,has_title_prefix,name_case_consistent,name_has_double_space,constituency,amount_missing,amount_has_paise,constituency_category,constituency_base,member_key
524,524,Telangana,VAMSI KRISHNA GADDAM,PEDDAPALLE,148451721.11,148451721.11,Telangana,VAMSI KRISHNA GADDAM,VAMSI KRISHNA GADDAM,False,False,False,PEDDAPALLE,False,True,general,PEDDAPALLE,telangana|vamsi krishna gaddam|peddapalle
525,525,Haryana,VARUN CHAUDHRY,AMBALA (SC),255454264.0,255454264,Haryana,VARUN CHAUDHRY,VARUN CHAUDHRY,False,False,False,AMBALA (SC),False,False,sc,AMBALA,haryana|varun chaudhry|ambala (sc)
526,526,Kerala,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,147000000.0,147000000,Kerala,Vellalath Kochukrishnan Nair Sreekandan,Vellalath Kochukrishnan Nair Sreekandan,False,True,False,PALAKKAD,False,False,general,PALAKKAD,kerala|vellalath kochukrishnan nair sreekandan|palakkad
527,527,Chhattisgarh,Vijay Baghel,DURG,147000000.0,147000000,Chhattisgarh,Vijay Baghel,Vijay Baghel,False,True,False,DURG,False,False,general,DURG,chhattisgarh|vijay baghel|durg
528,528,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,148900000.0,148900000,Uttar Pradesh,Vijay Kumar Dubey,Vijay Kumar Dubey,False,True,False,KUSHI NAGAR,False,False,general,KUSHI NAGAR,uttar pradesh|vijay kumar dubey|kushi nagar
529,529,Jharkhand,Vijay Kumar Hansdak,RAJMAHAL(ST),147223957.11,147223957.11,Jharkhand,Vijay Kumar Hansdak,Vijay Kumar Hansdak,False,True,False,RAJMAHAL(ST),False,True,st,RAJMAHAL,jharkhand|vijay kumar hansdak|rajmahal(st)
530,530,Bihar,VIJAYLAKSHMI DEVI,SIWAN,147000000.0,147000000,Bihar,VIJAYLAKSHMI DEVI,VIJAYLAKSHMI DEVI,False,False,False,SIWAN,False,False,general,SIWAN,bihar|vijaylakshmi devi|siwan
531,531,Gujarat,Vinod Chavda,KACHCHH(SC),147000000.0,147000000,Gujarat,Vinod Chavda,Vinod Chavda,False,True,False,KACHCHH(SC),False,False,sc,KACHCHH,gujarat|vinod chavda|kachchh(sc)
532,532,Uttar Pradesh,VINOD KUMAR BIND,BHADOHI,147000000.0,147000000,Uttar Pradesh,VINOD KUMAR BIND,VINOD KUMAR BIND,False,False,False,BHADOHI,False,False,general,BHADOHI,uttar pradesh|vinod kumar bind|bhadohi
533,533,Madhya Pradesh,Virendra Kumar,TIKAMGARH(SC),147000000.0,147000000,Madhya Pradesh,Virendra Kumar,Virendra Kumar,False,True,False,TIKAMGARH(SC),False,False,sc,TIKAMGARH,madhya pradesh|virendra kumar|tikamgarh(sc)
534,534,Uttar Pradesh,VIRENDRA SINGH,CHANDAULI,147000000.0,147000000,Uttar Pradesh,VIRENDRA SINGH,VIRENDRA SINGH,False,False,False,CHANDAULI,False,False,general,CHANDAULI,uttar pradesh|virendra singh|chandauli
535,535,Maharashtra,VISHAL,SANGLI,147000000.0,147000000,Maharashtra,VISHAL,VISHAL,False,False,False,SANGLI,False,False,general,SANGLI,maharashtra|vishal|sangli
536,536,Jharkhand,Vishnu Dayal Ram,PALAMU(SC),158176083.11,158176083.11,Jharkhand,Vishnu Dayal Ram,Vishnu Dayal Ram,False,True,False,PALAMU(SC),False,True,sc,PALAMU,jharkhand|vishnu dayal ram|palamu(sc)
537,537,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000.0,147000000,Madhya Pradesh,Vishnu Dutt Sharma,Vishnu Dutt Sharma,False,True,False,KHAJURAHO,False,False,general,KHAJURAHO,madhya pradesh|vishnu dutt sharma|khajuraho
538,538,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000.0,147000000,Karnataka,VISHWESHWAR HEGDE KAGERI,VISHWESHWAR HEGDE KAGERI,False,False,False,UTTARA KANNADA,False,False,general,UTTARA KANNADA,karnataka|vishweshwar hegde kageri|uttara kannada
539,539,Bihar,VIVEK THAKUR,NAWADA,147000000.0,147000000,Bihar,VIVEK THAKUR,VIVEK THAKUR,False,False,False,NAWADA,False,False,general,NAWADA,bihar|vivek thakur|nawada
540,540,Andhra Pradesh,Y S Avinash Reddy,KADAPA,156430260.11,156430260.11,Andhra Pradesh,Y S Avinash Reddy,Y S Avinash Reddy,False,True,False,KADAPA,False,True,general,KADAPA,andhra pradesh|y s avinash reddy|kadapa
541,541,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,147000000.0,147000000,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,False,False,False,MYSORE,False,False,general,MYSORE,karnataka|yaduveer krishnadatta chamaraja wadiyar|mysore
542,542,Delhi,Yogendra Chandoliya,NORTH WEST DELHI(SC),147876307.0,147876307,Delhi,Yogendra Chandoliya,Yogendra Chandoliya,False,True,False,NORTH WEST DELHI(SC),False,False,sc,NORTH WEST DELHI,delhi|yogendra chandoliya|north west delhi(sc)
543,543,Uttar Pradesh,ZIA UR REHMAN,SAMBHAL,147000000.0,147000000,Uttar Pradesh,ZIA UR REHMAN,ZIA UR REHMAN,False,False,False,SAMBHAL,False,False,general,SAMBHAL,uttar pradesh|zia ur rehman|sambhal
